batch_id,coder_id,case_id,document_id,sentence_id,mipvu_id,lexical_unit,lemma,language,sentence_unit_ordinal,sentence_text,semantic_control_term,semantic_control_risk,decision_type,contextual_meaning,basic_meaning,basic_meaning_source,contrast_explanation,comparison_basis,confidence,review_notes,semantic_shift_risk,candidate_source_domain,candidate_target_domain,review_status,annotator
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu034,bind,bind,en,34,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,mipvu_personification,repairing the nation after war,binding and tending bodily wounds,"Webster 1828, ""bind"" / ""wound""",The nation is treated as an injured body capable of wounds and care.,Political reconciliation is understood through healing an injured body.,0.94,High-salience body-politic healing expression in the closing sentence.,medium,body,nation,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu035,up,up,en,35,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu036,the,the,en,36,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu037,nation's,nation's,en,37,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu038,wounds,wounds,en,38,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,mipvu_personification,repairing the nation after war,binding and tending bodily wounds,"Webster 1828, ""bind"" / ""wound""",The nation is treated as an injured body capable of wounds and care.,Political reconciliation is understood through healing an injured body.,0.94,High-salience body-politic healing expression in the closing sentence.,medium,body,nation,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu039,to,to,en,39,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu040,care,care,en,40,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu041,for,for,en,41,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu042,him,him,en,42,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu043,who,who,en,43,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu044,shall,shall,en,44,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu045,have,have,en,45,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu046,borne,borne,en,46,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu047,the,the,en,47,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu048,battle,battle,en,48,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu049,and,and,en,49,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu050,for,for,en,50,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu051,his,his,en,51,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu052,widow,widow,en,52,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p06_s01,lincoln-second-inaugural_s01_p06_s01_lu053,and,and,en,53,"With malice toward none; with charity for all; with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in; to bind up the nation's wounds; to care for him who shall have borne the battle, and for his widow, and his orphan--to do all which may achieve and cherish a just and lasting peace among ourselves, and with all nations.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
